Url,Name,Price,Short description,Code,Category,Description,Additional Information ,Size,Technical specification,USP,Power,Image links
https://www.kutchina.com/product/romania-60/,ROMANIA 60 Hood Kitchen Chimney,,,,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY",[],[],['SIZE & DIMENSION'],"['BODY :-  :  MS', 'SIZE :-  : 60 Cm', 'Voltage (V) :-  :  AC220-240V', 'Frequency (Hz) :-  : 50Hz', 'Rated Motor Power (W) :-  :  1 X 180W', 'Illumination type :-  : LED Lamp', 'Illumination Power :-  :  2x Max. 1.5W', 'Auto Clean type :-  : DRY, 3rd Generation', 'SUCTION ( m3/h ) :-  : 1200±50m³/Hr', 'Switch Control :-  : Touch control with wave sensor', 'Outlet Diameter (mm) :-  : 150mm', 'Unit Dimension(mm) :-  : L595 x W450 x H506mm', 'Key Features :-  :  Filter less chimney, MS body with curve glass, Suction 1200±50 M³/hr, DRY, 3rd Generation Auto Clean with LED lamp, Touch Control with wave sensor']",['Product USP'],['Power Consumption'],['https://www.kutchina.com/wp-content/uploads/2021/06/ROMANIA_60.png']
https://www.kutchina.com/product/romania-75/,ROMANIA 75 Hood Kitchen Chimney,,,,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY",[],[],['SIZE & DIMENSION'],"['BODY :-  :  MS', 'SIZE :-  : 75 Cm', 'Voltage (V) :-  :  AC220-240V', 'Frequency (Hz) :-  : 50Hz', 'Rated Motor Power (W) :-  :  1 X 180W', 'Illumination type :-  : LED Lamp', 'Illumination Power :-  :  2x Max. 1.5W', 'Auto Clean type :-  : DRY, 3rd Generation', 'SUCTION ( m3/h ) :-  : 1200±50m³/Hr', 'Switch Control :-  : Touch control with wave sensor', 'Outlet Diameter (mm) :-  : 150mm', 'Unit Dimension(mm) :-  : L750 x W450 x H506mm', 'Key Features :-  :  Filter less chimney, MS body with curve glass, Suction 1200±50 M³/hr, DRY, 3rd Generation Auto Clean with LED lamp, Touch Control with wave sensor']",['Product USP'],['Power Consumption'],['https://www.kutchina.com/wp-content/uploads/2021/06/ROMANIA_75.png']
https://www.kutchina.com/product/romania-90/,ROMANIA 90 Hood Kitchen Chimney,,,,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY",[],[],['SIZE & DIMENSION'],"['BODY :-  :  MS', 'SIZE :-  : 90 Cm', 'Voltage (V) :-  :  AC220-240V', 'Frequency (Hz) :-  : 50Hz', 'Rated Motor Power (W) :-  :  1 X 180W', 'Illumination type :-  : LED Lamp', 'Illumination Power :-  :  2x Max. 1.5W', 'Auto Clean type :-  : DRY, 3rd Generation', 'SUCTION ( m3/h ) :-  : 1200±50m³/Hr', 'Switch Control :-  : Touch control with wave sensor', 'Outlet Diameter (mm) :-  : 150mm', 'Unit Dimension(mm) :-  : L900 x W450 x H506mm', 'Key Features :-  :  Filter less chimney, MS body with curve glass, Suction 1200±50 M³/hr, DRY, 3rd Generation Auto Clean with LED lamp, Touch Control with wave sensor']",['Product USP'],['Power Consumption'],['https://www.kutchina.com/wp-content/uploads/2021/06/ROMANIA_75.png']
https://www.kutchina.com/product/sapphire-60/,Sapphire 60 Hood Kitchen Chimney,,"Kutchina Sapphire 60 chimney is known for its superior technology and higher efficiency. The i-Autoclean chimney comes with filterless technology. With no filters, there are no cleaning hassles. I-Autoclean technology is backed by artificial intelligence. The sensors present in the chimney schedule the cleaning whenever required, eliminating the need for you to clean the chimney or press any button. The chimney comes with a suction power of 1350±50m³/Hr, which helps you to cook your food in a smoke and odour-free kitchen. The touch control panel on the top of chimney provides easy and fast operation. Made from high-quality materials, this chimney is designed to give your kitchen a modish look.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: Ideal for Indian kitchens, this chimney comes with a suction capacity of 1350±50m³/Hr. While you are cooking, this chimney will absorb cooking fumes, oil particles and smell, keeping your kitchen comfortable. It also meticulously sucks the grease and oil particles, leaving the kitchen tiles, ceiling and walls clean.\xa0', 'Size: The 60cm chimney comes with a good suction power which is suitable enough for a kitchen of small to medium-sized kitchens. The chimney is perfect for 2 to 4 burner cooktops.\xa0', 'Layout: This chimney can be installed on the wall that is close to the cooktop. This type of chimney designs is most commonly used in Indian kitchens. It hangs over the cooktop, covering the burners completely.\xa0', 'i-Auto-clean technology: This easy-to-maintain chimney comes with i-Autoclean technology that completely eliminates the need for manual cleaning. The in-built intelligent sensors automatically clean the chimney as and when required. There is no clean-up required for this technologically advanced chimney.\xa0', 'Illumination type: The chimney comes with 2 LED lamps that are conveniently located to illuminate the hob area. This overall enhances the cooking experience.\xa0', 'Speed control: Another thing to be pleased with is that the chimney comes with a 3-speed control. You can easily adjust the suction speed as per your cooking requirements.\xa0', 'Switch control: It comes with a touch control panel. You can easily control the speed of the suction while cooking. Present on top of the chimney, the control panel is easy to operate as well as clean.\xa0', 'Low noise level: Even at the highest suction setting, the chimney produces 58Db of noise which is not much. This allows you to work peacefully in the kitchen.\xa0', 'Aesthetics: The futuristic design of this chimney will give any kitchen a great look. The black colour gives the chimney a timeless appeal, making it suitable for modern and traditional kitchens.\xa0', 'Warranty: The chimney comes with a lifetime warranty on the motor.\xa0']","['Suction Capacity : 1350', 'Size : 60 cm']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L598 X W505 X H545mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intelligent Auto Clean', 'Autoclean Power(W): :  75 W', 'Total Power(W): :  329 W', 'SUCTION(m3/h): :  1350±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  3', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  150mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2019/08/Sapphire-60-600x605_.jpg']
https://www.kutchina.com/product/signia-60/,SIGNIA 60 Hood Kitchen Chimney,"₹14,900.00","The Signia 60 kitchen chimney by Kutchina is apt for small-sized kitchens with a two-burner gas stove. Comes in an elegant black finish, the kitchen chimney fits well with any kitchen decor – be it conventional or contemporary. The suction power of 1200 m3/hr keeps fumes and odour at bay while ensuring a smoke-free kitchen space.The product USPs are:● 3rd generation dry auto-clean technology● Touch control feature for hassle-free operation● Baffle filter for great suction● LED lights for better illuminationThe chimney is apt for those who are time-starved as it comes with dry auto-clean technology. The oil and greasy residue get accumulated in a detachable oil collector cup. All you have to do is empty and clean it from time to time. The product has a warranty of one year and a lifetime warranty on the motors.",,KITCHEN HOOD & CHIMNEY,"['● Suction speed: The Signia 60 kitchen chimney by Kutchina has a powerful suction capacity of 1200 m3/hr that effectively draws away cooking fumes and smell from your kitchen space. It keeps the walls, ceiling and tiles of your kitchen spotlessly clean.', '● Size: The 60 cm Kutchina kitchen chimney is suitable for two-burner gas tops and is ideal for compact and small-sized kitchens.', '● Layout: The hood-layout chimney is installed up against the kitchen wall. This chimney is suitable for kitchens with cooktops that are close to the walls.', '● Auto-clean technology: The 3rd generation dry auto-clean technology solves the problem of cleaning your chimney. All sticky oil particles get collected in an oil collector placed. All you have to do is empty the oil collector when it is full.', '● Illumination type: With a LED lamp, it gives the perfect amount of light for your cooking.', '● Speed control: With three-speed control options – low, medium and high, the speed of the chimney’s suction capacity can be adjusted as per your cooking requirements.', '● Switch control: The trendy and innovative wave sensor interface offers you easy access to all the features of the appliance. You can easily operate it while cooking with a simple wave of your hand. Due to its smooth surface, the panel is also very easy to clean.', '● Low noise level: This chimney makes 58 DB of noise even at full suction speed, thereby lending a calm cooking environment.', '● Aesthetics: The chimney’s sleek design and black metallic glossy finish complement any kitchen design – traditional and modern. This model is apt for those who wish to give their kitchen a perfect, classy look.', '● Warranty: There’s a one year warranty on the product and a lifetime warranty on the motor.']","['Size: :  60cm', 'Suction: : 1200 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Baffle Filter Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['Size: :  90cm', 'Suction: :  1200 m3/hr', 'Product Dimension: :  596 x 381 x 497mm', 'Packaging dimension: : 660*585*540']","['Finish: : Black', 'Size: : 60 cm', 'Suction: : 1200 m3/hr', 'Auto-Clean Type: : 3rd generation Dry Auto-Clean', 'Switch Control: : Touch Control', 'No of speed control: : 3', 'Filter type: : Baffle Filter', 'Illumination Type: : LED', 'Voltage / Freequency: : 220 / 240 V – 50 Hz', 'Noise Level: : 58 DB', 'Duct Diameter: : 150 mm', 'Key Points: : Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product', 'Product Dimension: : 596 x 381 x 497mm', 'Gross Weight: : 14.2kg', 'Net weight (kg): : 12.3kg', 'HSN code: : 8414', 'Packaging dimension: : 655 x 435 x 540mm']","['Auto-Clean Type: 3rd generation Dry Auto-Clean', 'Switch Control: Touch Control', 'Illumination Type: LED', 'Filter type: Baffle Filter', 'Key Points: Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean Touch Interface / life time warranty on motor / 1 year Warranty on Product']",['Voltage / Freequency: :  220 / 240 V – 50 Hz'],"['https://www.kutchina.com/wp-content/uploads/2015/10/1-16.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-19.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-16.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-16.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-12.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-10.jpg']"
https://www.kutchina.com/product/signia-90/,SIGNIA 90 Hood Kitchen Chimney,"₹17,500.00","The Signia 90 kitchen chimney by Kutchina is all you need to keep your kitchen smoke-free. With a suction capacity of 1200 m3/hr, the chimney efficiently removes smoke and greasy particles from your kitchen, thereby keeping it clean. Equipped with auto clean technology, the chimney all the oil and grease gets accumulates in a removable tray. The tray can be cleaned with a basic wash.The product USPs are:● 3rd generation dry auto-clean technology● Baffle filter for effortless suction● Touch Control PanelThe chimney comes with LED lights that help illuminate the kitchen countertop, thereby offering you a delightful cooking experience. The 90 cm kitchen chimney is apt for large-sized kitchens with a four-burner gas stove or even more than that.",,KITCHEN HOOD & CHIMNEY,"['● Suction speed: The Kutchina Signia 90 kitchen chimney has a suction capacity of 1200 m3/hr, ensuring a smoke-free kitchen environment. Ideal for Indian kitchens, the chimney keeps cooking smoke and fumes at bay.', '● Size: The chimney’s 90 cm size makes it a must-have appliance for medium to large kitchens. It is large enough to cover four to five-burner cooktops.', '● Layout: The hood layout of the kitchen chimney lends a modern look to your kitchen. It is ideal for those kitchens where the stovetops are placed against the wall.', '● Auto-clean technology: Manual cleaning is no longer required as the chimney is equipped with 3rd generation dry auto-clean technology, making maintenance a breeze. The grime and residue get accumulated gathered in an oil collecting cup, which can be emptied as and when needed.', '● Illumination type: The chimney is equipped with built-in LED lamps that provide adequate lighting over your kitchen counter.', '● Speed control: The chimney’s suction speed can be adjusted as per your cooking needs, thanks to its three-speed control options. Set it as per your requirements and enjoy cooking in a smoke-free environment.', '● Switch control: For easy and quick operation, this kitchen chimney comes with a touch control panel with a digital display. The touch panel is easy to clean.', '● Low noise level: The appliance comes with a low noise level of 58 DB that ensures a peaceful cooking ambience.', '● Aesthetics: The kitchen chimney not only keeps your kitchen free of smoke and odours but also adds to the style factor. The appliance has a trendy look, thanks to the black glossy metallic finish. It fits in seamlessly with any kitchen’s decor, whether modular or traditional.', '● Warranty: The product comes with a 1-year warranty. The motor comes with a lifetime warranty.']","['Size: :  90cm', 'Suction: : 1200 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Baffle Filter Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['Size: :  90cm', 'Suction: :  1200 m3/hr', 'Product Dimension: :  895 x 381 x 497mm', 'Packaging dimension: :  960*670*570']","['Finish: : Black', 'Size: : 90 cm', 'Suction: : 1200 m3/hr', 'Auto-Clean Type: : 3rd generation Dry Auto-Clean', 'Switch Control: : Touch Control', 'No of speed control: : 3', 'Filter type: : Baffle Filter', 'Illumination Type: : LED', 'Voltage / Freequency: : 220 / 240 V – 50 Hz', 'Noise Level: : 58 DB', 'Duct Diameter: : 150 mm', 'Key Points: : Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product', 'Product Dimension: : 895 x 381 x 497mm', 'Gross Weight: : 22kg', 'Net weight (kg): : 17.6kg', 'HSN code: : 8414', 'Packaging dimension: : 955 x 435 x 540mm']","['Auto-Clean Type: 3rd generation Dry Auto-Clean', 'Switch Control: Touch Control', 'Illumination Type: LED', 'Filter type: Baffle Filter', 'Key Points: Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean Touch Interface / life time warranty on motor / 1 year Warranty on Product']",['Voltage / Freequency: :  220 / 240 V – 50 Hz'],"['https://www.kutchina.com/wp-content/uploads/2015/10/1-17.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-20.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-17.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-17.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-13.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-11.jpg']"
https://www.kutchina.com/product/tiara/,TIARA EXCEL Hood Kitchen Chimney,"₹12,900.00","Loaded with supreme features like push-button switch control, power-saving LED, and filterless technology, the Tiara kitchen chimney by Kutchina ensures performance and efficiency. The 60 cm kitchen chimney fits perfectly in your small to medium-sized kitchen and is fixed on the wall above the gas stove. It is apt for two-three burner gas or hob tops. Equipped with a suction capacity of 800±50m³/Hr, this model ensures effective suction, thereby keeping your kitchen fresh and healthy. The 3rd generation dry autoclean technology eliminates the need for manually cleaning the appliance. It comes with a drip tray that collects the oily residues, which can be easily emptied when full. The efficient kitchen chimney comes with a lifetime warranty on the motor.",FGCH60BK0106,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Large Appliances","['Suction capacity: Equipped with a suction capacity of 800±50m³/Hr, the Kutchina Tiara kitchen chimney helps you get rid of oily and greasy residues from your kitchen. The powerful copper winding motor ensures effective suction of toxic fumes and gases, thereby keeping your fresh and healthy.', 'Size: The 60 cm kitchen chimney is ideal for small to medium-sized kitchens, with two-three burner gas stoves. Crafted with premium quality materials, the chimney effectively drags away all the greasy elements and smoke from your kitchen, delivering high-end performance to the users.\xa0', 'Layout: The chimney has a straight layout with a hood that offers a sophisticated appeal to your kitchen space. The hood design chimney is installed on the wall just above your gas stove. These chimneys are ideal where the hob or gas tops are placed against the wall.\xa0', 'Auto clean technology: Equipped with 3rd generation dry auto clean technology, the kitchen chimney is easy to maintain. All the greasy residue gets collected in a drip tray. All you have to do is clean the tray once in a while and put it back in place.', 'Illumination type: With LED lamps, the kitchen chimney effectively illuminates the cooking area for a better cooking experience. This also enhances the appearance of the chimney model.', 'Speed control: The chimney has two-speed options, which can be adjusted while cooking. You can adjust it according to the requirements of your cooking. For deep frying, select the high mode and for normal cooking, choose the low-speed mode.', 'Switch control: It comes with an easy push-button switch control that is very convenient for beginners as well.', 'Low noise level: With a noise level, as low as 52 dB, the kitchen chimney lets you cook in a peaceful environment.', 'Aesthetics: The amazingly designed black body, smooth metallic finish, and elegant craftsmanship make this model ideal for both conventional and modular kitchens. Bring home this impressive model and elevate the aesthetics of your kitchen.\xa0', 'Warranty: The elegantly crafted kitchen appliance comes with a lifetime warranty on 100% copper winding motor.\xa0']","['Size: :  60cm', 'Suction: :  1000 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Baffle Filter Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['LAYOUT: :  Straight (2 ft) including Hood', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W495 X H515mm']",['Finish :  : Black\nSize : 60cm\nSuction : 1000 m3/hr\nAuto-Clean Type : 3rd generation Dry Auto-Clean\nSwitch Control:Push Button\nNo of speed control : 3\nFilter type : Filterlesss\nIllumination Type : LED\nVoltage / Freequency : 220 / 240 V – 50 Hz\nNoise Level : 58 DB\nDuct Diameter : 150 mm\nKey Points :  3rd generation Dry Auto-Clean / life time warranty on motor / 1 year Warranty on Product\nProduct Dimension : 593x445x485mm\nGross Weight : 16\nNet weight (kg) : 14\nHSN code : 8414 Packaging dimension : 660x571x520 mm'],"['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  2 X 120W']","['https://www.kutchina.com/wp-content/uploads/2020/06/Tiara_Excel.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-21.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-18.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-18.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-14.jpg']"
https://www.kutchina.com/product/titan-premium/,TITAN PREMIUM Hood Kitchen Chimney,,"The 90 cm Titan Premium kitchen chimney by Kutchina is your perfect kitchen companion. It is ideal for large-sized kitchens with three to four-burner gas stoves. The innovative hood body layout of the chimney creates room for powerful suction so that you can cook comfortably without any trouble. The suction power of 1600±50m³/Hr of the chimney leaves the kitchen fresh and free from smoke. The i-Autoclean technology of the chimney ensures no cleaning hassles. The in-built sensors set the cleaning schedules automatically, thereby eliminating the need for doing the cleaning task manually.  The appliance comes with a lifetime warranty on the motor.",FGCH01PE0015,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: With a powerful suction capacity of 1600±50m³/Hr, the Titan Premium kitchen chimney from the House of Kutchina ensures superior performance. Besides effectively removing fumes and gases, it makes sure that your kitchen is healthy and clean.', 'Size: The 90 cm big kitchen chimney is ideal for your large-sized kitchens. It is sufficient enough to provide extensive coverage for a three to four-burner gas stove.', 'Layout: The amazingly designed hood body layout of the chimney ensures high-end performance and effective suction. The chimney is fixed on the wall just above your gas stove. Apt for kitchens where the gas tops are placed against the wall.\xa0', 'i-Autoclean technology: Equipped with in-built sensors, the Kutchina kitchen chimney is backed by Artificial Intelligence that ensures touch-free cleaning. The filterless technology of this chimney implies no cleaning hassles. From sensing the cooking pattern and duration to setting the cleaning schedules, the chimney does its job all by itself.\xa0', 'Illumination type: The LED lamps fitted inside the chimney ensures sufficient lighting that illuminates the cooktop area for better visual and trouble-free cooking.', 'Speed control: The two-speed touch control panel offers easy access to all the features of the chimney. Easy to use and clean, this control panel adds to the style of the chimney.', 'Switch control: It comes with a smooth and trendy touch control display panel. You can just operate the appliance easily while cooking. Besides, the panel is very easy to clean as well.Low noise level: Even at its high suction level, it does not produce much noise, thereby letting you concentrate on your cooking peacefully.\xa0', 'Aesthetics: Besides being highly functional, the chimney also accentuates the decor of your kitchen. The touch interface, slate grey colour, and smooth metallic body finish elevate the aesthetics of your kitchen.', 'Warranty: The chimney comes with a lifetime warranty on the motor.']","['Suction Capacity : 1600', 'Size : 90 cm']","['LAYOUT: :  HOOD (3 ft)', 'BODY: :  MS', 'SIZE: :  90 Cm', 'Unit Dimension(mm): :  L900 X W500 X H608mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intelligent Auto Clean', 'Autoclean Power(W): :  100 W', 'Total Power(W): :  304 W', 'SUCTION(m3/h): :  1600±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  170mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 200W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_TITAN-PREMIUM-600x600_.jpg']
https://www.kutchina.com/product/trendo-75-premium/,TRENDO 75 PREMIUM Hood Kitchen Chimney,,"The Trendo 75 Premium Kutchina kitchen chimney comes with a powerful suction power of 1200±50m³/Hr that keeps smoke and grime at bay. It keeps your kitchen fresh and healthy by removing the toxic fumes out of your cooking area. Crafted with grace and elegance, the black metallic finish, touch and wave sensor control panel, and LED lamps of the appliance makes it look classy. High on functionality, the chimney also elevates the aesthetics of your kitchen space. Equipped with 3rd generation dry auto clean technology, the chimney eliminates the hassle of cleaning the appliance manually. It comes with a drip tray that collects all the oily residues and grime efficiently. All you need to do is empty and clean the cup, when it is full, to avoid spillages of greasy residues. It comes with a lifetime warranty on the copper winding motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Large Appliances","['Suction capacity: The Trendo 75 Premium Kutchina kitchen chimney is powerfully backed by a suction capacity of 1200±50m³/Hr. It ensures effective suction of grime and odour, thereby keeping your kitchen spotlessly clean and fresh. The copper winding motor of this chimney also ensures durability and reliability.', 'Size: The 75 cm kitchen chimney is ideal for small to medium-sized kitchens with two to three burner gas stoves. It is suitable enough for covering the total cooking area, without letting the cooking fumes escape from the sides.\xa0', 'Layout: The hood design of the Kutchina kitchen chimney makes it ideal for the kitchens where the gas tops are fitted against the wall. The chimney is installed on the wall for a powerful performance.\xa0', 'Auto clean technology: Equipped with 3rd generation dry auto clean technology, the chimney comes with an oil collector tray. All the cooking residues and greasy particles get accumulated in the tray, which can be emptied when full. You can clean the tray with mild soap and water and put it back.', 'Illumination type: The chimney has LED lamps installed inside it that provides efficient lighting in the cooking area. Not only it illuminates the countertop for better visual but also it accentuates the chimney’s style.', 'Switch control: It comes with a touch and wave sensor control panel for smooth operation. As this chimney is equipped with a wave sensor, you can just wave your hand to operate the appliance while cooking, adjust the suction speed, or to turn it ON or OFF. It also helps in keeping the control panel neat and clean.', 'Aesthetics: The smooth finish of the chimney, black coloured body, and toughened metallic glass cover makes the chimney an ideal appliance for your kitchen. Besides being highly functional, the chimney is equally stylish. The sleek design and the premium finish makes the product timeless. It also helps elevate the aesthetic appeal of your kitchen.\xa0', 'Warranty: The powerful and amazingly designed kitchen chimney offers a lifetime warranty on the copper winding motor.\xa0']","['Suction Capacity : 1200', 'Size : 75 cm']","['Layout: :  Hood', 'Body: :  ms', 'SIZE: :  75 Cm', 'Unit Dimension(mm): :  L750 X W500 X H570mm']","['Control: :  Touch & Wave Sensor', 'Suction (m3/h): :  1200 m³/Hr', 'Illumination type: :  1 X 3 Watt LED', 'Auto Clean type: :  DRY, 3rd Generation', 'Total Power(W): :  298 W', 'Outlet Diameter(mm): :  150mm']","['Wave Sensor Technology', 'Filter less for great suction', 'Lifetime warranty on Motor', 'copper winding motor']",['Rated Motor Power: :  1 X 215W'],['https://www.kutchina.com/wp-content/uploads/2020/07/TRENDO_75_PREMIUM-1.jpg']
https://www.kutchina.com/product/turbo-dlx-60/,TURBO DLX 60 Hood Kitchen Chimney,,"Size: 60 cm (2-4 burner stove for wall mounted chimneys) Wall Mounted, Auto Clean  Key Features: Intelligent Autoclean, Filterless, Power saving LED, Touch interface  Function: This chimney comes with an inbuilt auto clean functionality. The high capacity motor gives a powerful suction of 1400+50 M³/hr representing the maximum air flow capacity.  Benefits: Enjoy peaceful cooking with kutchina no noise technology.  Warranty & Installation: Added Installation & Lifetime Warranty* Card",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: Equipped with a suction capacity of 1400±50m³/Hr, the Turbo DLX 60 chimney from the house of Kutchina ensures effective suction of sticky and oily particles. The powerful copper winding motor of the appliance ensures durability and reliability.', 'Size: The 60 cm kitchen chimney is suitable enough to cover a two to three burner gas stove. The beautifully designed chimney fits perfectly in your compact kitchen space while eliminating the fumes and gases efficiently.', 'Layout: The chimney is installed on the kitchen wall, right above the cooktop. It is suitable for those kitchens where the gas stoves are adjacent to the walls.\xa0', 'i-Auto-clean technology: Backed by Artificial Intelligence, the Kutchina kitchen chimney eliminates your need for cleaning the appliance manually. iAutoclean technology ensures zero maintenance and no cleaning hassles. The chimney has an in-built intelligent system that sets the cleaning schedules on its own.\xa0', 'Illumination type: The energy-efficient LED lamp is an additional design feature that offers you perfect lighting for a better cooking experience.\xa0', 'Speed control: The three-speed control option – low, medium, and high, enhances your cooking experience by offering an appropriate amount of suction. It lets you control the speed of the chimney easily while cooking.', 'Switch control: Equipped with a touch control display panel, the chimney lets you operate and control the features very easily. You can also clean the panel without any hassle.\xa0', 'Low noise level: Even at its high suction power, the chimney makes low noise for a calm and peaceful cooking environment. With a low noise level of 46 dB, it lets you cook without any disturbance.\xa0', 'Aesthetics: Apart from being highly functional, the chimney is stylish as well. The slate-grey colour of the chimney adds a touch of sophistication to your kitchen space. The metallic finish, touch interface, and toughened body make your kitchen look aesthetically pleasing.', 'Warranty: The elegantly designed kitchen chimney comes with a lifetime warranty on the motor.\xa0']","['Size: :  60cm', 'Suction: :  1500 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Filterlesss Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W500 X H600mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intelligent Auto Clean', 'Autoclean Power(W): :  100 W', 'Total Power(W): :  304 W', 'SUCTION(m3/h): :  1400±50m³/Hr', 'Noise Level(dBA): :  46 dB', 'Speed Control: :  3', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  160mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']",['Voltage(V): AC220-240V Rated Motor Power(W): 1 X 200W'],"['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_TURBO-60-1.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-22.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-19.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-19.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-15.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-12.jpg']"
